Ungenerous Coachman,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",8309762,26,23,6
Out For Number One Automobilist,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",7826996,23,10,6
Miserly Road Hog,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",1962575,6,23,8
Egoistical Operator,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",7705384,26,23,2
Egoistic Coachman,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",8786457,18,13,7
Egotistical Cabbie,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",1281978,2,7,2
Greedy Coach Person,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",3476340,21,8,10
Egomaniacal Coach Person,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",7578960,11,16,8
Narrow Whip,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",8795020,18,11,3
Egoistic Chauffeur,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",1322722,28,6,9
Narcissistic Operator,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",9644414,13,20,1
Egotistical Road Hog,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",2871438,10,8,8
Mercenary Leadfoot,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",7158333,19,10,6
Mean Cabbie,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",2219259,18,10,1
Prejudiced Jockey,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",9421083,21,7,5
Parsimonious Operator,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",2981589,4,2,9
Egocentric Whip,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",4733443,22,13,8
Miserly Chauffeur,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",4405324,24,1,10
Prejudiced Cabbie,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",2100017,21,8,10
Stingy Hack,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",2335272,6,9,4
Out For Number One Coachman,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",7370388,23,21,6
Egocentric Automobilist,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",4600726,7,18,2
Mercenary Whip,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",7702334,27,7,7
Self-Interested Autoist,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",2341302,22,2,2
Egotistic Cabbie,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",1927149,27,11,4
Self-Interested Operator,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",4286452,20,2,3
Mean Operator,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",2145382,9,1,4
Egotistic Operator,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",7011235,11,9,6
Out For Number One Chauffeur,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",5902153,14,12,8
Egotistical Coach Person,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",1248045,3,8,2
Self-Interested Trainer,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",1793167,22,17,8
Narrow-Minded Jockey,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",4280712,1,14,8
Egotistical Autoist,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",5794365,28,7,10
Ungenerous Trainer,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",6665673,27,13,7
Narcissistic Whip,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",3615867,19,9,4
Egocentric Trainer,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",4234626,24,2,3
Egomaniacal Whip,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",7191701,21,6,8
Ungenerous Whip,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",4561087,6,19,1
Self-Centered Coach Person,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",7053580,20,23,3
Narrow-Minded Operator,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",9267385,15,15,4
Stingy Chauffeur,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",3252880,17,22,2
Egoistical Hack,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",6575852,24,6,5
Egotistic Automobilist,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",9098028,27,20,7
Mean Autoist,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",2213525,13,18,1
Prejudiced Road Hog,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",4042187,26,20,5
Egoistical Hack,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",8902050,12,20,7
Self-Interested Jockey,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",7437021,12,2,5
Out For Number One Automobilist,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",6549839,10,12,5
Narrow-Minded Jockey,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",4816401,26,15,8
Out For Number One Automobilist,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",5386482,21,13,6
Self-Interested Leadfoot,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas interdum ipsum eget nibh tincidunt dignissim. Phasellus malesuada quis urna a euismod. In ut libero sagittis, bibendum quam non, eleifend arcu. Suspendisse iaculis eu elit ac feugiat. Fusce ut est vel quam condimentum varius. Sed eu malesuada augue. Curabitur pretium enim et elit porta auctor. Sed cursus luctus sodales. Nulla at turpis sit amet sapien ornare condimentum. Aenean faucibus non tellus et dictum. Integer rutrum augue nulla, nec sollicitudin velit commodo vel.",1481202,27,19,5
